district	fips	year	party	score	std_shock_end_1	std_shock_end_2	std_shock_end_3	std_shock_end_4	std_shock_end_5	std_shock_end_10	std_shock_exo_1	std_shock_exo_2	std_shock_exo_3	std_shock_exo_4	std_shock_exo_5	std_shock_exo_10	district1	state
"TX86"	48359.0	2009.0	"R"	63.0	-1.0860649	-0.8474519	-0.62295145	-0.4635015	-0.31910107	-0.18107976	-1.3544122	-0.9210578	-0.6160614	-0.43815848	-0.29786667	-0.34814277	1701	"TX"
"TX86"	48359.0	2010.0	"R"	63.0	0.110509455	-0.6540108	-0.62458515	-0.5596533	-0.45496443	-0.20794255	0.5218982	-0.6524101	-0.61624545	-0.43926057	-0.31361535	-0.3521642	1701	"TX"
"TX86"	48359.0	2011.0	"R"	42.0	0.0732299	0.05722922	-0.49700803	-0.55939347	-0.53215873	-0.20338984	0.1667425	0.33204144	-0.50862974	-0.52410907	-0.4039622	-0.28222305	1701	"TX"
"TX74"	48371.0	2005.0	"Other"	83.0	3.0098221	2.5939336	2.1772394	1.6777587	1.0157894	0.035471816	0.59912187	0.66988033	0.5783142	0.49395573	0.31073722	2.1281614	1688	"TX"
"TX74"	48371.0	2006.0	"Other"	83.0	0.13087107	0.25129908	0.30560306	0.27747616	0.23732898	-0.13969125	1.1118348	0.9851226	0.9741818	0.8853791	0.762196	1.8276153	1688	"TX"
"TX74"	48371.0	2007.0	"D"	67.0	-0.22731149	-0.073807426	-0.044979002	-0.03740945	-0.101617694	-0.16787969	0.8773808	1.1472672	1.0812451	1.1041015	1.0147876	1.6626097	1688	"TX"
"TX74"	48371.0	2008.0	"D"	67.0	-0.47519764	-0.24878368	-0.020634718	0.09045984	0.031409964	-0.12911211	1.1648773	1.7381406	1.8443213	1.9404206	1.8256392	1.7312756	1688	"TX"
"TX74"	48371.0	2009.0	"D"	100.0	-0.8683765	-0.67367333	-0.50113773	-0.115654595	0.35252813	-0.037197467	-1.2754898	-0.24977511	0.42265743	0.69548184	0.87066483	0.79172367	1688	"TX"
"TX74"	48371.0	2010.0	"D"	100.0	-0.12367776	-0.8952369	-0.75629777	-0.6147521	-0.43860945	-0.19475326	-0.0471448	-0.85280484	-0.29629728	0.19834875	0.4652352	0.5302152	1688	"TX"
"TX74"	48371.0	2011.0	"D"	85.0	-0.15967634	-0.1595187	-0.47255135	-0.5426738	-0.5083441	-0.1948377	-0.025994537	-0.119888976	-0.7131177	-0.32960138	0.054976884	0.53191817	1688	"TX"
"TX12"	48373.0	2005.0	"Other"	43.0	1.2993819	2.838807	2.0219657	1.6680716	1.7367094	0.116413236	0.96153885	2.3135707	2.9677303	2.958928	1.5008204	0.19604592	1590	"TX"
"TX12"	48373.0	2006.0	"Other"	43.0	1.2151855	1.1365439	2.6321406	2.2540226	1.8172857	0.21262407	0.63803434	0.96416724	1.9707778	2.6451848	2.6811173	0.9475153	1590	"TX"
"TX12"	48373.0	2007.0	"D"	50.0	-0.16140023	0.47120702	0.46614656	1.5602103	1.3760449	0.049230807	1.4391664	1.1684994	1.3567871	2.4506974	3.1689658	1.3938545	1590	"TX"
"TX12"	48373.0	2008.0	"D"	50.0	0.75177	0.25638616	0.47453403	0.5493979	1.4731675	-0.009490904	-0.32414794	0.5057861	0.54867184	0.81488305	1.6516387	1.9252279	1590	"TX"
"TX12"	48373.0	2009.0	"D"	88.0	-2.1521053	-1.021434	-0.73723024	-0.5149311	-0.31354547	-0.10272917	-2.5487142	-1.5970783	-0.9916307	-0.69611484	-0.36472672	0.5807324	1590	"TX"
"TX12"	48373.0	2010.0	"D"	88.0	-0.52206516	-1.3754084	-0.8123162	-0.7119937	-0.57021797	-0.1432375	1.6705849	-1.1115261	-0.96186984	-0.57754445	-0.38887784	0.26101378	1590	"TX"
"TX12"	48373.0	2011.0	"R"	20.0	0.66036224	-0.12866794	-0.90677017	-0.6371536	-0.6087612	-0.16431138	1.4356081	2.0018008	-0.5352826	-0.560063	-0.261745	1.030126	1590	"TX"
"TX2"	48379.0	2005.0	"Other"	14.0	-0.15084799	-0.04825505	-0.1323731	-0.22978213	-0.3110072	-0.22020046	0.3822892	0.5336233	0.51887095	0.26092023	0.002932299	-0.1976845	1629	"TX"
"TX2"	48379.0	2006.0	"Other"	14.0	0.045483638	-0.039503466	-0.009126204	-0.070826545	-0.15572923	-0.19814076	0.25435463	0.36158752	0.4632543	0.48719847	0.2685995	-0.1885946	1629	"TX"
"TX2"	48379.0	2007.0	"R"	33.0	-0.11027339	-0.03884785	-0.086553805	-0.042232085	-0.099990584	-0.19896391	0.17069608	0.18119295	0.30182204	0.43750465	0.5114894	-0.06959361	1629	"TX"
"TX2"	48379.0	2008.0	"R"	33.0	-0.43331242	-0.43378854	-0.3595235	-0.30677387	-0.2547556	-0.20007914	-0.06951728	-0.03591209	0.014299784	0.1317792	0.26186046	-0.0013134887	1629	"TX"
"TX2"	48379.0	2009.0	"R"	13.0	-1.0244172	-0.81036794	-0.6597626	-0.58867306	-0.5261105	-0.22141035	-1.0302538	-0.7118984	-0.5920889	-0.4705258	-0.34053653	-0.33355027	1629	"TX"
"TX2"	48379.0	2010.0	"R"	13.0	-0.04662224	-0.63079894	-0.6000607	-0.58844167	-0.54470336	-0.22531813	0.12778702	-0.62922156	-0.58563936	-0.5182268	-0.42951792	-0.47428775	1629	"TX"
"TX2"	48379.0	2011.0	"R"	19.0	-0.17375395	-0.16658698	-0.5525608	-0.58539885	-0.57764375	-0.21841249	0.1673507	0.10888229	-0.4905113	-0.48754674	-0.44221258	-0.35255563	1629	"TX"
"TX57"	48395.0	2005.0	"Other"	86.0	0.026978917	0.09541417	0.016989661	0.013112478	-0.19333923	-0.16573812	1.5026994	1.7378242	1.8207332	1.4180008	0.95617735	0.5486497	1669	"TX"
"TX57"	48395.0	2006.0	"Other"	86.0	0.08906064	0.111085296	0.12516151	0.10064885	0.074509285	-0.13829133	0.9442524	1.6035402	1.8995922	2.061588	1.6724837	0.72720027	1669	"TX"
"TX57"	48395.0	2007.0	"D"	83.0	-0.33290747	-0.23823708	-0.20779482	-0.15707223	-0.1815702	-0.1745757	0.9062383	1.0980935	1.7222652	2.0781538	2.262601	1.364827	1669	"TX"
"TX57"	48395.0	2008.0	"D"	83.0	-0.5018912	-0.49517503	-0.3850958	-0.34549496	-0.28257927	-0.18987024	0.14674008	0.54453254	0.7720736	1.300213	1.6707703	1.6333317	1669	"TX"
"TX57"	48395.0	2009.0	"D"	88.0	-1.0883096	-0.8809775	-0.7159366	-0.62733805	-0.5724651	-0.22516544	-1.373129	-0.79410034	-0.3978568	-0.111044854	0.30739018	0.955266	1669	"TX"
"TX57"	48395.0	2010.0	"D"	88.0	-0.11679545	-0.7730362	-0.69967043	-0.67521644	-0.6130932	-0.23211375	0.60507816	-0.8294611	-0.6357842	-0.33049434	-0.09648077	0.45612714	1669	"TX"
"TX57"	48395.0	2011.0	"R"	10.0	-0.13168812	-0.17152266	-0.6106569	-0.6444383	-0.64607304	-0.2280045	0.26072514	0.32260564	-0.5445658	-0.44370854	-0.23780747	0.6009886	1669	"TX"
"TX9"	48405.0	2005.0	"Other"	29.0	0.55205405	0.8830883	1.0288702	1.302077	1.1208985	0.53607696	0.424664	0.5518825	0.5323663	0.3095897	0.12812795	0.18076964	1705	"TX"
"TX9"	48405.0	2006.0	"Other"	29.0	0.38938862	0.74966836	1.0765953	1.4308488	1.7746797	1.8029633	0.41550705	0.4174119	0.5081076	0.5318392	0.35153773	0.090311676	1705	"TX"
"TX9"	48405.0	2007.0	"R"	33.0	-0.22473086	-0.009853242	0.18150878	0.37974986	0.5315051	-0.052712843	0.44892114	0.43867704	0.41943988	0.516642	0.544998	0.13018566	1705	"TX"
"TX9"	48405.0	2008.0	"R"	33.0	-0.45847273	-0.41522408	-0.24375142	-0.057904303	0.05457566	-0.09253213	-0.08040242	0.22610493	0.35349727	0.44030213	0.57080054	0.48155734	1705	"TX"
"TX9"	48405.0	2009.0	"R"	50.0	-0.88691914	-0.7499128	-0.6125056	-0.47674355	-0.3097969	-0.15685369	-1.4362266	-0.9291402	-0.5683875	-0.35010943	-0.19944027	-0.170446	1705	"TX"
"TX9"	48405.0	2010.0	"R"	50.0	-0.23419183	-0.69023603	-0.6316996	-0.599214	-0.4869389	-0.17684074	0.52749115	-0.63991463	-0.6110826	-0.42571327	-0.3167592	-0.36302358	1705	"TX"
"TX9"	48405.0	2011.0	"R"	46.0	-0.36554456	-0.39347166	-0.63660586	-0.65293175	-0.63320595	-0.1928272	0.29557753	0.40795428	-0.45847356	-0.4962223	-0.3693552	-0.3202981	1705	"TX"
"TX6"	48423.0	2005.0	"Other"	14.0	0.195741	0.40093508	0.21635658	0.1669252	-0.08871719	-0.17247045	0.8461245	1.3721277	1.5038966	1.222236	0.73909533	0.14206555	1672	"TX"
"TX7"	48423.0	2005.0	"Other"	17.0	0.195741	0.40093508	0.21635658	0.1669252	-0.08871719	-0.17247045	0.8461245	1.3721277	1.5038966	1.222236	0.73909533	0.14206555	1683	"TX"
"TX6"	48423.0	2006.0	"Other"	14.0	0.2343326	0.22549361	0.45567656	0.3137167	0.21235684	-0.15025558	0.5241975	0.8127206	1.2494259	1.4432483	1.2052128	0.22004244	1672	"TX"
"TX7"	48423.0	2006.0	"Other"	17.0	0.2343326	0.22549361	0.45567656	0.3137167	0.21235684	-0.15025558	0.5241975	0.8127206	1.2494259	1.4432483	1.2052128	0.22004244	1683	"TX"
"TX6"	48423.0	2007.0	"R"	33.0	-0.3074076	-0.12045483	-0.073424526	0.12523189	0.047616445	-0.16501634	0.7771567	0.7064859	0.9204174	1.358096	1.5506531	0.5809247	1672	"TX"
"TX7"	48423.0	2007.0	"R"	33.0	-0.3074076	-0.12045483	-0.073424526	0.12523189	0.047616445	-0.16501634	0.7771567	0.7064859	0.9204174	1.358096	1.5506531	0.5809247	1683	"TX"
"TX6"	48423.0	2008.0	"R"	33.0	-0.37067515	-0.4270102	-0.24188979	-0.20404217	0.07423713	-0.17871478	0.09366451	0.42280322	0.44622785	0.6492405	1.0310398	0.8076947	1672	"TX"
"TX7"	48423.0	2008.0	"R"	33.0	-0.37067515	-0.4270102	-0.24188979	-0.20404217	0.07423713	-0.17871478	0.09366451	0.42280322	0.44622785	0.6492405	1.0310398	0.8076947	1683	"TX"
"TX6"	48423.0	2009.0	"R"	43.0	-1.3761433	-1.0229127	-0.7866171	-0.6527327	-0.55803204	-0.22223236	-1.4945276	-0.8885473	-0.5118926	-0.3333023	-0.1129469	0.18285303	1672	"TX"
"TX7"	48423.0	2009.0	"R"	63.0	-1.3761433	-1.0229127	-0.7866171	-0.6527327	-0.55803204	-0.22223236	-1.4945276	-0.8885473	-0.5118926	-0.3333023	-0.1129469	0.18285303	1683	"TX"
"TX7"	48423.0	2010.0	"R"	63.0	-0.088331915	-0.88857204	-0.75747216	-0.6971296	-0.60514575	-0.22707681	0.70363814	-0.65213954	-0.534735	-0.3036876	-0.18193865	0.105030835	1683	"TX"
"TX6"	48423.0	2010.0	"R"	43.0	-0.088331915	-0.88857204	-0.75747216	-0.6971296	-0.60514575	-0.22707681	0.70363814	-0.65213954	-0.534735	-0.3036876	-0.18193865	0.105030835	1672	"TX"
"TX6"	48423.0	2011.0	"R"	23.0	0.07995382	-0.066024415	-0.62645817	-0.656461	-0.6469262	-0.22113559	0.4719371	0.6464294	-0.41145727	-0.37921447	-0.20931433	0.33453456	1672	"TX"
"TX7"	48423.0	2011.0	"R"	20.0	0.07995382	-0.066024415	-0.62645817	-0.656461	-0.6469262	-0.22113559	0.4719371	0.6464294	-0.41145727	-0.37921447	-0.20931433	0.33453456	1683	"TX"
"TX91"	48439.0	2005.0	"Other"	50.0	0.16824576	0.40289056	0.2878434	0.39299276	0.26651937	0.09255295	0.763549	1.1730713	1.3651888	1.0368692	0.6622689	0.4610067	1707	"TX"
"TX94"	48439.0	2005.0	"Other"	14.0	0.16824576	0.40289056	0.2878434	0.39299276	0.26651937	0.09255295	0.763549	1.1730713	1.3651888	1.0368692	0.6622689	0.4610067	1710	"TX"
"TX99"	48439.0	2005.0	"Other"	0.0	0.16824576	0.40289056	0.2878434	0.39299276	0.26651937	0.09255295	0.763549	1.1730713	1.3651888	1.0368692	0.6622689	0.4610067	1715	"TX"
"TX92"	48439.0	2005.0	"Other"	56.0	0.16824576	0.40289056	0.2878434	0.39299276	0.26651937	0.09255295	0.763549	1.1730713	1.3651888	1.0368692	0.6622689	0.4610067	1708	"TX"
"TX93"	48439.0	2005.0	"Other"	71.0	0.16824576	0.40289056	0.2878434	0.39299276	0.26651937	0.09255295	0.763549	1.1730713	1.3651888	1.0368692	0.6622689	0.4610067	1709	"TX"
"TX90"	48439.0	2005.0	"Other"	100.0	0.16824576	0.40289056	0.2878434	0.39299276	0.26651937	0.09255295	0.763549	1.1730713	1.3651888	1.0368692	0.6622689	0.4610067	1706	"TX"
"TX96"	48439.0	2005.0	"Other"	14.0	0.16824576	0.40289056	0.2878434	0.39299276	0.26651937	0.09255295	0.763549	1.1730713	1.3651888	1.0368692	0.6622689	0.4610067	1712	"TX"
"TX95"	48439.0	2005.0	"Other"	86.0	0.16824576	0.40289056	0.2878434	0.39299276	0.26651937	0.09255295	0.763549	1.1730713	1.3651888	1.0368692	0.6622689	0.4610067	1711	"TX"
"TX97"	48439.0	2005.0	"Other"	14.0	0.16824576	0.40289056	0.2878434	0.39299276	0.26651937	0.09255295	0.763549	1.1730713	1.3651888	1.0368692	0.6622689	0.4610067	1713	"TX"
"TX98"	48439.0	2005.0	"Other"	29.0	0.16824576	0.40289056	0.2878434	0.39299276	0.26651937	0.09255295	0.763549	1.1730713	1.3651888	1.0368692	0.6622689	0.4610067	1714	"TX"
"TX94"	48439.0	2006.0	"Other"	14.0	0.2317911	0.20462857	0.35679823	0.3235662	0.4175936	0.57783645	0.5149843	0.84149724	1.2855211	1.613275	1.3075523	0.7583645	1710	"TX"
"TX91"	48439.0	2006.0	"Other"	50.0	0.2317911	0.20462857	0.35679823	0.3235662	0.4175936	0.57783645	0.5149843	0.84149724	1.2855211	1.613275	1.3075523	0.7583645	1707	"TX"
"TX93"	48439.0	2006.0	"Other"	71.0	0.2317911	0.20462857	0.35679823	0.3235662	0.4175936	0.57783645	0.5149843	0.84149724	1.2855211	1.613275	1.3075523	0.7583645	1709	"TX"
"TX90"	48439.0	2006.0	"Other"	100.0	0.2317911	0.20462857	0.35679823	0.3235662	0.4175936	0.57783645	0.5149843	0.84149724	1.2855211	1.613275	1.3075523	0.7583645	1706	"TX"
"TX95"	48439.0	2006.0	"Other"	86.0	0.2317911	0.20462857	0.35679823	0.3235662	0.4175936	0.57783645	0.5149843	0.84149724	1.2855211	1.613275	1.3075523	0.7583645	1711	"TX"
"TX99"	48439.0	2006.0	"Other"	0.0	0.2317911	0.20462857	0.35679823	0.3235662	0.4175936	0.57783645	0.5149843	0.84149724	1.2855211	1.613275	1.3075523	0.7583645	1715	"TX"
"TX97"	48439.0	2006.0	"Other"	14.0	0.2317911	0.20462857	0.35679823	0.3235662	0.4175936	0.57783645	0.5149843	0.84149724	1.2855211	1.613275	1.3075523	0.7583645	1713	"TX"
"TX96"	48439.0	2006.0	"Other"	14.0	0.2317911	0.20462857	0.35679823	0.3235662	0.4175936	0.57783645	0.5149843	0.84149724	1.2855211	1.613275	1.3075523	0.7583645	1712	"TX"
"TX98"	48439.0	2006.0	"Other"	29.0	0.2317911	0.20462857	0.35679823	0.3235662	0.4175936	0.57783645	0.5149843	0.84149724	1.2855211	1.613275	1.3075523	0.7583645	1714	"TX"
"TX92"	48439.0	2006.0	"Other"	56.0	0.2317911	0.20462857	0.35679823	0.3235662	0.4175936	0.57783645	0.5149843	0.84149724	1.2855211	1.613275	1.3075523	0.7583645	1708	"TX"
"TX98"	48439.0	2007.0	"R"	17.0	-0.23114508	-0.075135164	-0.07658684	0.065341115	0.07437399	-0.14666876	0.17976001	0.34167728	0.68800646	1.1545664	1.5044038	0.65282834	1714	"TX"
"TX90"	48439.0	2007.0	"D"	100.0	-0.23114508	-0.075135164	-0.07658684	0.065341115	0.07437399	-0.14666876	0.17976001	0.34167728	0.68800646	1.1545664	1.5044038	0.65282834	1706	"TX"
"TX96"	48439.0	2007.0	"R"	17.0	-0.23114508	-0.075135164	-0.07658684	0.065341115	0.07437399	-0.14666876	0.17976001	0.34167728	0.68800646	1.1545664	1.5044038	0.65282834	1712	"TX"
"TX91"	48439.0	2007.0	"R"	17.0	-0.23114508	-0.075135164	-0.07658684	0.065341115	0.07437399	-0.14666876	0.17976001	0.34167728	0.68800646	1.1545664	1.5044038	0.65282834	1707	"TX"
"TX93"	48439.0	2007.0	"D"	67.0	-0.23114508	-0.075135164	-0.07658684	0.065341115	0.07437399	-0.14666876	0.17976001	0.34167728	0.68800646	1.1545664	1.5044038	0.65282834	1709	"TX"
"TX97"	48439.0	2007.0	"R"	17.0	-0.23114508	-0.075135164	-0.07658684	0.065341115	0.07437399	-0.14666876	0.17976001	0.34167728	0.68800646	1.1545664	1.5044038	0.65282834	1713	"TX"
"TX99"	48439.0	2007.0	"R"	17.0	-0.23114508	-0.075135164	-0.07658684	0.065341115	0.07437399	-0.14666876	0.17976001	0.34167728	0.68800646	1.1545664	1.5044038	0.65282834	1715	"TX"
"TX92"	48439.0	2007.0	"R"	17.0	-0.23114508	-0.075135164	-0.07658684	0.065341115	0.07437399	-0.14666876	0.17976001	0.34167728	0.68800646	1.1545664	1.5044038	0.65282834	1708	"TX"
"TX95"	48439.0	2007.0	"D"	67.0	-0.23114508	-0.075135164	-0.07658684	0.065341115	0.07437399	-0.14666876	0.17976001	0.34167728	0.68800646	1.1545664	1.5044038	0.65282834	1711	"TX"
"TX94"	48439.0	2007.0	"R"	17.0	-0.23114508	-0.075135164	-0.07658684	0.065341115	0.07437399	-0.14666876	0.17976001	0.34167728	0.68800646	1.1545664	1.5044038	0.65282834	1710	"TX"
"TX96"	48439.0	2008.0	"R"	17.0	-0.4349267	-0.397155	-0.2666801	-0.24435498	-0.14125648	-0.17688888	0.14773162	0.10168298	0.21989945	0.50005317	0.89524585	1.3951467	1712	"TX"
"TX98"	48439.0	2008.0	"R"	17.0	-0.4349267	-0.397155	-0.2666801	-0.24435498	-0.14125648	-0.17688888	0.14773162	0.10168298	0.21989945	0.50005317	0.89524585	1.3951467	1714	"TX"
"TX95"	48439.0	2008.0	"D"	67.0	-0.4349267	-0.397155	-0.2666801	-0.24435498	-0.14125648	-0.17688888	0.14773162	0.10168298	0.21989945	0.50005317	0.89524585	1.3951467	1711	"TX"
"TX91"	48439.0	2008.0	"R"	17.0	-0.4349267	-0.397155	-0.2666801	-0.24435498	-0.14125648	-0.17688888	0.14773162	0.10168298	0.21989945	0.50005317	0.89524585	1.3951467	1707	"TX"
"TX97"	48439.0	2008.0	"R"	17.0	-0.4349267	-0.397155	-0.2666801	-0.24435498	-0.14125648	-0.17688888	0.14773162	0.10168298	0.21989945	0.50005317	0.89524585	1.3951467	1713	"TX"
"TX94"	48439.0	2008.0	"R"	17.0	-0.4349267	-0.397155	-0.2666801	-0.24435498	-0.14125648	-0.17688888	0.14773162	0.10168298	0.21989945	0.50005317	0.89524585	1.3951467	1710	"TX"
"TX90"	48439.0	2008.0	"D"	100.0	-0.4349267	-0.397155	-0.2666801	-0.24435498	-0.14125648	-0.17688888	0.14773162	0.10168298	0.21989945	0.50005317	0.89524585	1.3951467	1706	"TX"
"TX92"	48439.0	2008.0	"R"	17.0	-0.4349267	-0.397155	-0.2666801	-0.24435498	-0.14125648	-0.17688888	0.14773162	0.10168298	0.21989945	0.50005317	0.89524585	1.3951467	1708	"TX"
"TX99"	48439.0	2008.0	"R"	17.0	-0.4349267	-0.397155	-0.2666801	-0.24435498	-0.14125648	-0.17688888	0.14773162	0.10168298	0.21989945	0.50005317	0.89524585	1.3951467	1715	"TX"
"TX93"	48439.0	2008.0	"D"	67.0	-0.4349267	-0.397155	-0.2666801	-0.24435498	-0.14125648	-0.17688888	0.14773162	0.10168298	0.21989945	0.50005317	0.89524585	1.3951467	1709	"TX"
"TX93"	48439.0	2009.0	"D"	86.0	-1.0467579	-0.83113295	-0.65021795	-0.53921247	-0.49450552	-0.21097778	-1.1269014	-0.652728	-0.55551106	-0.3589812	-0.09977393	0.2921341	1709	"TX"
"TX94"	48439.0	2009.0	"R"	50.0	-1.0467579	-0.83113295	-0.65021795	-0.53921247	-0.49450552	-0.21097778	-1.1269014	-0.652728	-0.55551106	-0.3589812	-0.09977393	0.2921341	1710	"TX"
"TX92"	48439.0	2009.0	"R"	50.0	-1.0467579	-0.83113295	-0.65021795	-0.53921247	-0.49450552	-0.21097778	-1.1269014	-0.652728	-0.55551106	-0.3589812	-0.09977393	0.2921341	1708	"TX"
"TX96"	48439.0	2009.0	"D"	88.0	-1.0467579	-0.83113295	-0.65021795	-0.53921247	-0.49450552	-0.21097778	-1.1269014	-0.652728	-0.55551106	-0.3589812	-0.09977393	0.2921341	1712	"TX"
"TX99"	48439.0	2009.0	"R"	38.0	-1.0467579	-0.83113295	-0.65021795	-0.53921247	-0.49450552	-0.21097778	-1.1269014	-0.652728	-0.55551106	-0.3589812	-0.09977393	0.2921341	1715	"TX"
"TX98"	48439.0	2009.0	"R"	25.0	-1.0467579	-0.83113295	-0.65021795	-0.53921247	-0.49450552	-0.21097778	-1.1269014	-0.652728	-0.55551106	-0.3589812	-0.09977393	0.2921341	1714	"TX"
"TX97"	48439.0	2009.0	"R"	25.0	-1.0467579	-0.83113295	-0.65021795	-0.53921247	-0.49450552	-0.21097778	-1.1269014	-0.652728	-0.55551106	-0.3589812	-0.09977393	0.2921341	1713	"TX"
"TX91"	48439.0	2009.0	"R"	38.0	-1.0467579	-0.83113295	-0.65021795	-0.53921247	-0.49450552	-0.21097778	-1.1269014	-0.652728	-0.55551106	-0.3589812	-0.09977393	0.2921341	1707	"TX"
"TX95"	48439.0	2009.0	"D"	100.0	-1.0467579	-0.83113295	-0.65021795	-0.53921247	-0.49450552	-0.21097778	-1.1269014	-0.652728	-0.55551106	-0.3589812	-0.09977393	0.2921341	1711	"TX"
"TX90"	48439.0	2009.0	"D"	100.0	-1.0467579	-0.83113295	-0.65021795	-0.53921247	-0.49450552	-0.21097778	-1.1269014	-0.652728	-0.55551106	-0.3589812	-0.09977393	0.2921341	1706	"TX"
"TX99"	48439.0	2010.0	"R"	38.0	-0.10413504	-0.7033821	-0.6372272	-0.58881325	-0.51490474	-0.20982964	0.47559726	-0.5637354	-0.43522093	-0.39162073	-0.25325683	0.21417381	1715	"TX"
"TX92"	48439.0	2010.0	"R"	50.0	-0.10413504	-0.7033821	-0.6372272	-0.58881325	-0.51490474	-0.20982964	0.47559726	-0.5637354	-0.43522093	-0.39162073	-0.25325683	0.21417381	1708	"TX"
"TX95"	48439.0	2010.0	"D"	100.0	-0.10413504	-0.7033821	-0.6372272	-0.58881325	-0.51490474	-0.20982964	0.47559726	-0.5637354	-0.43522093	-0.39162073	-0.25325683	0.21417381	1711	"TX"
"TX98"	48439.0	2010.0	"R"	25.0	-0.10413504	-0.7033821	-0.6372272	-0.58881325	-0.51490474	-0.20982964	0.47559726	-0.5637354	-0.43522093	-0.39162073	-0.25325683	0.21417381	1714	"TX"
"TX96"	48439.0	2010.0	"D"	88.0	-0.10413504	-0.7033821	-0.6372272	-0.58881325	-0.51490474	-0.20982964	0.47559726	-0.5637354	-0.43522093	-0.39162073	-0.25325683	0.21417381	1712	"TX"
"TX91"	48439.0	2010.0	"R"	38.0	-0.10413504	-0.7033821	-0.6372272	-0.58881325	-0.51490474	-0.20982964	0.47559726	-0.5637354	-0.43522093	-0.39162073	-0.25325683	0.21417381	1707	"TX"
"TX93"	48439.0	2010.0	"D"	86.0	-0.10413504	-0.7033821	-0.6372272	-0.58881325	-0.51490474	-0.20982964	0.47559726	-0.5637354	-0.43522093	-0.39162073	-0.25325683	0.21417381	1709	"TX"
"TX94"	48439.0	2010.0	"R"	50.0	-0.10413504	-0.7033821	-0.6372272	-0.58881325	-0.51490474	-0.20982964	0.47559726	-0.5637354	-0.43522093	-0.39162073	-0.25325683	0.21417381	1710	"TX"
"TX90"	48439.0	2010.0	"D"	100.0	-0.10413504	-0.7033821	-0.6372272	-0.58881325	-0.51490474	-0.20982964	0.47559726	-0.5637354	-0.43522093	-0.39162073	-0.25325683	0.21417381	1706	"TX"
"TX97"	48439.0	2010.0	"R"	25.0	-0.10413504	-0.7033821	-0.6372272	-0.58881325	-0.51490474	-0.20982964	0.47559726	-0.5637354	-0.43522093	-0.39162073	-0.25325683	0.21417381	1713	"TX"
"TX97"	48439.0	2011.0	"R"	28.0	0.020009145	-0.08410063	-0.52496004	-0.5690453	-0.56017506	-0.2144186	0.108024746	0.29163456	-0.47294626	-0.3890367	-0.35422122	0.30716234	1713	"TX"
"TX92"	48439.0	2011.0	"R"	39.0	0.020009145	-0.08410063	-0.52496004	-0.5690453	-0.56017506	-0.2144186	0.108024746	0.29163456	-0.47294626	-0.3890367	-0.35422122	0.30716234	1708	"TX"
"TX95"	48439.0	2011.0	"D"	87.0	0.020009145	-0.08410063	-0.52496004	-0.5690453	-0.56017506	-0.2144186	0.108024746	0.29163456	-0.47294626	-0.3890367	-0.35422122	0.30716234	1711	"TX"
"TX96"	48439.0	2011.0	"R"	18.0	0.020009145	-0.08410063	-0.52496004	-0.5690453	-0.56017506	-0.2144186	0.108024746	0.29163456	-0.47294626	-0.3890367	-0.35422122	0.30716234	1712	"TX"
"TX91"	48439.0	2011.0	"R"	21.0	0.020009145	-0.08410063	-0.52496004	-0.5690453	-0.56017506	-0.2144186	0.108024746	0.29163456	-0.47294626	-0.3890367	-0.35422122	0.30716234	1707	"TX"
"TX99"	48439.0	2011.0	"R"	20.0	0.020009145	-0.08410063	-0.52496004	-0.5690453	-0.56017506	-0.2144186	0.108024746	0.29163456	-0.47294626	-0.3890367	-0.35422122	0.30716234	1715	"TX"
"TX94"	48439.0	2011.0	"R"	30.0	0.020009145	-0.08410063	-0.52496004	-0.5690453	-0.56017506	-0.2144186	0.108024746	0.29163456	-0.47294626	-0.3890367	-0.35422122	0.30716234	1710	"TX"
"TX93"	48439.0	2011.0	"R"	40.0	0.020009145	-0.08410063	-0.52496004	-0.5690453	-0.56017506	-0.2144186	0.108024746	0.29163456	-0.47294626	-0.3890367	-0.35422122	0.30716234	1709	"TX"
"TX90"	48439.0	2011.0	"D"	100.0	0.020009145	-0.08410063	-0.52496004	-0.5690453	-0.56017506	-0.2144186	0.108024746	0.29163456	-0.47294626	-0.3890367	-0.35422122	0.30716234	1706	"TX"
"TX98"	48439.0	2011.0	"R"	29.0	0.020009145	-0.08410063	-0.52496004	-0.5690453	-0.56017506	-0.2144186	0.108024746	0.29163456	-0.47294626	-0.3890367	-0.35422122	0.30716234	1714	"TX"
"TX71"	48441.0	2005.0	"Other"	29.0	0.6464523	0.9141338	0.6175534	0.46383187	0.09456781	-0.1487809	0.5349513	0.9078163	0.97250307	0.6827245	0.26211122	0.2592629	1685	"TX"
"TX71"	48441.0	2006.0	"Other"	29.0	0.42955613	0.588606	0.7459765	0.5947847	0.3956443	-0.12550119	0.4056588	0.54857415	0.8143432	0.91532874	0.6909618	0.31702518	1685	"TX"
"TX71"	48441.0	2007.0	"R"	33.0	-0.13532515	0.1172538	0.33187175	0.4771304	0.37976983	-0.15078686	0.41850162	0.41494596	0.5526997	0.8506693	0.9924251	0.3777646	1685	"TX"
"TX71"	48441.0	2008.0	"R"	33.0	-0.24892484	-0.24357244	-0.087520525	0.17179509	0.21506429	-0.1352911	0.10215885	0.20419349	0.22280608	0.33225158	0.5660187	0.32757694	1685	"TX"
